Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,24,Jake Woodford,STL,MIRP,AAA,2021,40,Low,,25.3833333,"6' 4""",220,R,R,2015,Draft,STL,1800000,Plant HS (FL),"Woodford was a widely-known prep prospect because he was teammates with Kyle Tucker at Plant. He was a sandwich rounder who fell off our lists as his fastball velocity ticked down (he was 91-93, touch 95 around draft time, then 88-92 in the following few years). He had a 2019 resurgence, was added to the 40-man, and returned to the lower part of the Cardinals list. He's a kitchen sink righty with below average control, and is likely to be a long reliever/swingman type. Woodford's stuff is actually down slightly from last year, both in terms of his fastball velocity and the spin across all of his pitches. <em>(Alternate site, MLB)</em>",,18674
,18,Connor Brogdon,PHI,SIRP,AAA,2021,40,Med,,27.1305555,"6' 6""",192,R,R,2017,Draft,PHI,5000,Lewis-Clark State (ID),"The tall, gangly Brodgon knifed through the upper-levels of the minors in 2019, and amassed 106 strikeouts in 76 relief innings. He sat 93-95 and touched 97 with plus spin and vertical movement, which helped him generate a 17% swinging strike rate on his fastball. He also has a plus changeup that fades down and to his arm side. It's a foundational middle relief look, a cut above the up/down option year types. <em>(Alternate site, MLB)</em>",,21205
,24,J.B. Bukauskas,ARI,SIRP,AAA,2022,40,High,,25.4305555,"6' 0""",196,R,R,2017,Draft,HOU,3600000,North Carolina,"Bukauskas no longer has the high-end velocity he did at his prospect peak, when he'd routinely creep into the 97-99 range with his fastball, which was one of four plus pitches he had at the time. He now sits about 92-95 and was only up to 94 at the 2020 alternate site, sitting about 91. His velo appears to be back at least a little bit, as he's been parked at 94-95 in his first few 2021 spring training outings. His upper-80s changeup has hellacious tailing action and is a 70-grade pitch, while his slider is short and lacks vertical drop. There's impact relief potential here, 40+ FV type of stuff, especially if the velo is not only back but keeps climbing. But I'm rounding down based on Bukauskas' injury history. <em>(Alternate site)</em>",KOAoxcF0A9E,20491
,19,Victor González,LAD,SIRP,AAA,2021,40,Low,,26.3333333,"6' 0""",180,L,L,2012,J2,LAD,150000,Mexico,"Gonzalez signed at the same time Julio Urías and for a while, he was valued similarly as a prospect until Urías' stuff blew up and Gonzalez's did not. He was sitting 88-92 coming out of Tommy John rehab and entered 2019 on the minor league roster bubble. His velocity rebounded and he added a curveball, and Gonzalez had a breakout 2019 season, traversing three levels all the way to Triple-A Oklahoma City, where he moved to the bullpen. His vvelocity continued to climb in 2020 and, especially after Caleb Ferguson went down, he played an integral middle-inning role on the big league club. That's where he fits going forward. <em>(Alternate site, MLB)</em>",,16408
,28,Kyle Cody,TEX,SIRP,,2021,40,Med,,27.6027777,"6' 7""",245,R,R,2016,Draft,TEX,150000,Kentucky,"Cody had a rocky career at Kentucky, always tantalizing scouts with stuff but struggling with health and control. The Twins made him their 2015 second rounder, but he didn't sign and fell to the sixth round as a 2016 senior. Texas simplified his delivery in 2017, which probably contributed to a breakout year. He seemed likely to spend most of 2018 at Double-A and perhaps reach the majors in 2019, but he had elbow issues during the spring and didn't break camp with an affiliate. His Arizona rehab was successful enough for Cody to get on a mound in games for a bit, but he felt continued discomfort and needed Tommy John. The mid-summer timing of the surgery means he missed all of 2019 aside from some autumn bullpen sessions that weren't widely known about, probably just in case Texas decided not to 40-man him and expose him to the Rule 5. He was 94-97 in the bullpen and added to the Rangers' roster. After making his debut in 2020, Cody (still rookie eligible) has tweaked his release point in 2021, so it's now a little higher. It has helped his slider movement be more consistent. He looks like a solid middle-relief piece, albeit one with an injury history.",jn7uVF8JLds,19686
,20,Carlos Hernández,KCR,SIRP,MLB,2021,40,Med,,25.0138888,"6' 4""",230,R,R,2016,J2,KCR,15000,Venezuela,"When Hernandez first really began generating buzz during instructs a couple of years ago, he was ""only"" sitting 94-98. He's throwing even harder now, sitting 96-99 and getting up to 100. Hernandez brings premium arm strength from a relief-only look. He's a below-average athlete with a long arm swing and is a good example of pitcher with good fastball control (lots of strikes) but not command (not in precise locations). His secondaries (a low-80s curveball and upper-80s changeup) are more reliant on location to miss bats. I think the changeup is the better pure offering but Hernandez has more consistent feel for the curve. Something with his secondaries needs to improve if he's going to be a late-inning, impact relief piece, so I have him projected in a foundational middle-inning role, the kind of reliever who just lives on your roster rather than one the club is willing to option for a fresh, similar option. <em>(Alternate site, MLB)</em>",,22713
,23,Bailey Ober,MIN,MIRP,MLB,2021,40,High,,26.6777777,"6' 9""",260,R,R,2017,Draft,MIN,125000,College of Charleston,"The Twins added Ober to their 40-man this offseason even though he was neither at the alt site nor Instructional League. He doesn't throw hard at all and his cut/life fastball only sits 86-88, but Ober's giant 6-foot-9 frame and delivery create really tough angle on his stuff, and he locates at the top of the zone with consistency. In fact, the consistency with which he executes all four of his pitches is pretty remarkable considering Ober's size and lack of athleticism. He recently told MiLB.com that his body feels horrible the day after he pitches, and he spent 2020 trying to rework his body and delivery to prevent this. I have him projected as a ""look"" reliever, the kind whose stuff works in short bursts because of how weird it is for hitters to suddenly have to face someone with a strange delivery, similar to guys like Josh Collementer and the Rays low-leverage middle relievers. <em>(At-home dev)</em> ",,21224
,33,Eli Morgan,CLE,SP,MLB,2021,40,Med,,25.8416666,"5' 10""",190,R,R,2017,Draft,CLE,135000,Gonzaga,"Sequestered at the alt site, Morgan's blurb remain's the same, though I'll note here that his velocity once again held in the upper-80s in 2020. His velocity bounced back from 2018's career low and now, back in the 88-90 range and aided by some deception, his fastball is a viable big league offering. The impact pitch is Morgan's changeup, which has disorienting angle and fade. I think he'll live off of his strike-throwing (he has good breaking ball utility even though it's not a nasty pitch) and changeup enough to be a fifth starter. <em>(Alternate site)</em>",,20203
,16,Junior Fernández,STL,SIRP,AAA,2021,40,Med,,25.0388888,"6' 1""",215,R,R,2014,J2,STL,400000,Dominican Republic,"Fernandez has a no-doubt, bat-missing changeup that doesn't even need to be located toward the bottom of the zone to be effective, as hitters geared up for his mid-90s heater are flummoxed by its speed and movement. You'll see him freeze hitters with cambios near the top of the zone, and the pitch has stretches where it's so dominant that Fernandez looks like he'll be able to pitch high-leverage innings. But his track record of injuries, his below-average athleticism, and 30-grade control (his fastball command isn't that bad but it's good his changeup is so nasty because he doesn't locate it consistently) all slide him below the 40+ FV tier even though he clearly has late-inning stuff. <em>(Alternate site, MLB, LIDOM)</em>", ,18496
,30,Nick Sandlin,CLE,SIRP,MLB,2021,40,Med,,25.1833333,"5' 11""",170,R,R,2018,Draft,CLE,750000,Southern Mississippi,"The submarinering Sandlin had a ridiculous junior year at Southern Miss (144 strike outs and just 18 walks in 102 innings), his first as a starter since arriving at campus. He was thought to be one of the fastest-moving pitchers picked in the 2018 draft, and indeed Cleveland pushed him quickly through the system, assigning him to the Double-A bullpen to begin 2019, his first full pro season. He was quite good there, then moved to Triple-A for two weeks before he was shut down due to a forearm stress fracture that required surgery (he dealt with forearm issues earlier in the year, as well). He was back for the 2020 alternate site and instructs, and at the latter was back to sitting his customary 90-93, albeit with worse control than he had during his prospect peak. Sandlin's slider has cuttery, lateral actions rather than meaningful vertical movement on its own or as it relates to his fastball. He may need to find another secondary pitch to garner swings and misses. Sandlin's velocity resurged in 2021 and he looks more like a stable middle-inning piece now than an up/down reliever. <em>(Alternate site, Fall Instructional League)</em>",ZrCL8mY_wUU,20517
,9,Tylor Megill,NYM,SIRP,MLB,2021,40,Low,,26.6333333,"6' 7""",230,R,R,2018,Draft,NYM,50000,Arizona,"Megill came to 2021 spring camp in great shape and was 94-96 in his lone big league outing. That's way above where he sat during the 2019 regular season, though he would peak around that area at times. A below-average athlete with below-average command, he's a low-variance option-year reliever. <em>(Fall Instructional League)</em>",,21318
,18,Zack Short,DET,SS,AAA,2021,40,Low,,26.7972222,"5' 10""",180,R,R,2016,Draft,CHC,80000,Sacred Heart,"Short is a Cistulli Special, a relatively unheralded up-the-middle player who walks and hits the ball in the air a lot. That describes Short, who makes a lot of pull side airborne contact. Prior to 2019, his groundball rates were down around 30%, then were closer to average that season. His strikeout rate also spiked in 2019 (32% that year, 21% career), but it's hard to know whether that was because Short struggled with Triple-A pitching or because of a broken hand suffered at the start of the year. At the Cubs' alternate site for much of 2020, Short was traded to Detroit for Cameron Maybin at the deadline. His leg kick looks like it's been toned down this spring, but he didn't make the team out of camp because he missed time due to both the COVID and concussion protocols (he was hit in the head with a pitch). The tools here indicate a good middle infield bench player. Short can play both second base and shortstop, he's patient and can hit pitches in most of the zone, and he's going to have doubles power when he makes contact. <em>(Alternate site)</em>",,19562
,24,Daz Cameron,DET,CF,AAA,2021,40,Med,,25.1694444,"6' 2""",185,R,R,2015,Draft,HOU,4000000,Eagle's Landing Christian HS (GA),"Coming off his worst statistical season as a pro, Cameron needed a bounce-back campaign, but instead we had the bizarre cadence of 2020. Cameron was at the alternate site, at one point hit the COVID IL, and had a tough 59 plate appearances in the big leagues during a September look. His above-average speed (Daz covers ground in center and runs well underway, but he takes a while getting out of the box and ran a lot of 4.4s home to first in 2020) plays better in center thanks to excellent reads and jumps, and his arm is average if not a tick above. He can flash average power at times, but his best offensive trait as a pro has been an advanced knowledge of the strike zone. While he draws his fair share of walks, he has also accumulated disturbingly high strikeout totals, with some pointing to a hitch-driven, scoopy swing. Because of his skillbase (fine in center, strike zone feel, some power) Daz still has a shot to end up producing like a 45 or 50 if he can simply outhit where we currently have him projected. If not, then he's more like a traditional fourth outfielder.  <em>(Alternate site, MLB, Puerto Rican Winter League)</em>
",BmUTuuIHb4w,18353
,31,Trevor Stephan,CLE,SIRP,MLB,2021,40,Med,,26.3083333,"6' 4""",210,R,R,2017,Draft,NYY,797500,Arkansas,"Cleveland's Rule 5 pick, Stephan, was at New York's alt site all year. His cross-bodied delivery compares closely to that of Brewers righty Freddy Peralta, as both get way down the mound (Stephan gets nearly seven feet of extension on his fastballs) and have lower arm slots that make right-handed hitters very uncomfortable. He makes heavy use of a hard slider that at times looks like a cutter. It has enough movement to miss bats even if Stephan leaves it in the zone, and he's been able to back foot it to lefties. He may add a curveball and try to work multiple innings down the line, but for now I have him in as a single-inning middle relief piece. <em>(Alternate site)</em>",hdrgIwlwXuE,19932
,36,Anthony Bender,MIA,SIRP,MLB,2021,40,Med,,27.1194444,"6' 4""",205,R,R,2016,Draft,KCR,,Santa Rose JC,"Bender was a Royals and Brewers minor leaguer who also pitched in Indy ball in 2019 and '20 (for the Milwaukee Milkmen!) before signing a minor league deal with the Marlins. He had a very impressive 2021 spring training, striking out 10 and allowing just five baserunners in eight innings of work. Though he was throwing pretty hard in 2019 (93-95, touch 97), he's throwing even harder now and was consistently 96-98 during camp. He's a low-slot sinker/slider guy, and with a name like Bender you know the slider is pretty good. He actually threw it more than his fastball during the spring. It'll typically be in the 85-87 range but tops out at 89, and Bender's low-ish slot makes it a tough look for righty batters. I think he has a chance to carve out a regular middle relief role at some point this year. <em>(Independent ball)</em>",,19742
,26,Tyler Wells,BAL,SIRP,MLB,2021,40,Low,,27.5555555,"6' 8""",265,R,R,2016,Draft,MIN,,Cal St San Bernadino,"One of two Orioles Rule 5 picks, Wells was selected from Minnesota. He missed 2019 rehabbing from Tommy John. His pitches have tough angle because of his size (he’s 6-foot-8) and arm slot. Pre-surgery, his secondaries (a slider and 12-6 rainbow curveball) were average and his heater was above. He came out of the 2021 spring training gate sitting 93-95 and has a fair chance to stick in a bullpen role, though he ultimately projects as an up/down type. <em>(Injury rehab)</em>",,20000
,27,Bryan De La Cruz,MIA,RF,MLB,2021,40,Low,,25.25,"6' 2""",175,R,R,,,HOU,,,"After a mixed bag early in his career, De La Cruz put together three consecutive campaigns with above-average offensive output for his minor league level, culminating in a trade with Miami ahead of the 2021 deadline. He profiles as a 4th or 5th outfielder, a righty-hitting tweener who can sort of play center field, a la Guillermo Heredia.",,19600
,36,Phil Bickford,LAD,SIRP,AAA,2021,40,Med,,26.6833333,"6' 4""",200,R,R,2015,Draft,SFG,,College of Southern Nevada,"Bickford, who has finally seized hold of a big league role after a very long and eventful prospectdom. Bickford had a velo spike as a high school senior but teams were late to identify and vet him. The Blue Jays took him tent overall but failed to sign him and Bickford went to Fullerton where he struggled as a freshman. On the Cape after his freshman year, he was so electric that, in order to take advantage of the spike in his stock, Bickford transferred to the College of Southern Nevada to be draft eligibile as soon as possible. He was often 93-96 with a plus slider at CSN and went 18th overall to the Giants in 2015. Traded to Milwaukee, suspended for a few positive drug tests, Bickford languished away at Hi-A for several years and last appeared on a prospect list in 2018. He was only sitting about 88 during his 2020 big league debut. Now he’s parked in the 93-94 range with the Dodgers and looks like a middle relief lock again.",,18519
,34,Keegan Thompson,CHC,SP,AAA,2020,40,Low,,27.0083333,"6' 0""",193,R,R,2017,Draft,CHC,511900,Auburn,"Thompson moved to the bullpen in 2021 and is throwing harder. Once 88-92 and topping out at 94, he now sits 93-96 and has topped out at 98, but the heater isn't missing bats despite the increased velocity. For that, Thompson leans on his mid-80s power curveball. He also incorporates a low-90s cutter, which is the pitch he commands most consistently. Without a huge, bat-missing pitch or two, Thompson will likely be relegated to low-leverage relief, but his repertoire depth makes him a realistic multi-inning fit.",,19795
,31,Zach Pop,MIA,SIRP,,2021,40,Med,,25.4888888,"6' 4""",220,R,R,2017,Draft,LAD,147500,Kentucky,"Pop was part of the return package sent from Los Angeles to Baltimore in the Manny Machado deal but he ended up throwing only about 40 innings across parts of two seasons with Baltimore because he missed the back end of 2019 and all of 2020 due to Tommy John. The Marlins made him another of the several TJ rehab guys selected in the 2020 Rule 5 Draft, and largely because they lack in-house relief options with premium arm strength, he seemed like a really good bet to make the club. 
Peak Pop looked much like a turbo sinker/slider, high-leverage low-slot reliever with a shot to be a set-up guy does, but he looks more like a very solid middle-inning option now. He was sitting anywhere between 93-98 during 2021 spring training and more commonly lives 94-96. It's not an in-zone swing-and-miss pitch and instead gets groundballs. Pop's slider has length, though what looks like early break to my eye provides an early in-flight tell, and hitters seem able to pick it up pretty well. Unless Pop develops feel for locating his sinker just below the knees with greater consistency, this well-located slider will need to act as his putaway pitch. He has fair command of both offerings, but I don't see a sufficiently nasty offering to slam dunk this guy in the eighth inning or later. <em>(TJ Rehab)</em>",,20185
,36,Justin Steele,CHC,SIRP,MLB,2021,40,Med,,26.6805555,"6' 2""",205,L,L,2014,Draft,CHC,1000000,George County HS (MS),"Once a 45 FV lefty starting pitching prospect, Steele is now a grip-and-rip fastball/slider reliever who lives in the mid-90s. He has a stiff, upright delivery but it helps enable him to create big depth on his breaking stuff. Steele will still show you an occasional curveball and changeup. It's a middle relief look.",,17312
,28,Alex Vesia,LAD,SIRP,MLB,2021,40,Low,,25.9305555,"6' 2""",195,L,L,2018,Draft,MIA,25000,Cal State East Bay,"Vesia has a plus changeup and his delivery's funk helps his fastball play even though it isn't that hard. He looked very good during the 2019 Fall League, but struggled in his brief 2020 big league debut with Miami. He's a volatile bounce back candidate who the Dodgers received in the Dylan Floro deal. <em>(Alternate site, MLB)</em>",,25007
,17,Seth Elledge,STL,SIRP,AA,2021,40,Low,,25.8222222,"6' 3""",230,R,R,2017,Draft,SEA,400000,Dallas Baptist,"Elledge's feel for locating his plus slider will sometimes evaporate completely. When it's there, he's a no-doubt middle reliever with a mid-90s sinker and plus slide piece. <em>(Alternate site, MLB)</em>", ,19766
,18,Ryan Hendrix,CIN,SIRP,AA,2021,40,Low,,27.25,"6' 3""",215,R,R,2016,Draft,CIN,410000,Texas A&M,"Hendrix has been the same prospect for a while now: relief only, 93-96, plus breaking ball. The fastball has not played like the velo would indicate it should (only a 5% swinging strike rate on the heater in 2019) and he's also had some elbow trouble, but his slider confuses hitters with its odd, varied movement. He's now on the 40-man and will probably be an oft-optioned reliever. <em>(Alternate site)</em>",pKSAWmEnH-A,19535
,20,Justin Williams,STL,LF,AAA,2021,40,Med,,26.5722222,"6' 2""",235,L,R,2013,Draft,ARI,1050000,Terrebonne HS (LA),"Williams has made an appearance in three seperate big league seasons dating back to 2018, but has still only played seven total games as he's been toward the back of the Cardinals' recent outfield logjam at the upper levels. Williams does a lot of good stuff in the box. He has plus raw power and has feel for the zone. I've seen him pull his hands in and get the barrel on pitches up and in, and I've seen him make mid-flight adjustments to breaking balls and hit them hard the other way. 
Williams' problem has been that he struggles to lift the ball. He had the second-highest 2019 average exit velo in this system but also had lowest average launch angle. With a couple of different swings across three different orgs (he was drafted as a high school shortstop by Arizona, traded to Tampa Bay for Jeremy Hellickson, then sent to St. Louis for Tommy Pham), it's probably too late for a relevant change. But Williams still has enough offensive utility to play a corner platoon role. John Nogowski arguably outhit him during the spring (in my opinion, Williams' at-bat quality was better than his raw numbers indicate) but Williams is the better roster fit with the other big league Cardinals due to his handedness. An extra option year was imposed on Williams before the season and retaining that option by rostering him increases his short-term trade value a little bit. He should end up making an occasional start against a righty and come off the bench to face them later in games. <em>(Alternate site, MLB)</em>",qBdkDD7U1B4,15490
,21,Gavin Sheets,CHW,1B,MLB,2020,40,Low,,25.8972222,"6' 4""",230,L,L,2017,Draft,CHW,2000000,Wake Forest,"A player dev employee from a team that saw a lot of the Sox during the Fall echoed the thoughts I've had about Sheets' swing basically since he was drafted: he too often slices down at the baseball, and he can only get to his considerable raw power in certain parts of the strike zone. He does have good bat control and makes mid-flight adjustments to breaking balls, which he has the raw strength to punish even if the timing of his lower half has been compromised. He's a good hitter, just one I'm skeptical will clear the offensive bar at first base without trading some contact for power, which hasn't happened yet. He got some run in the outfield during Instructional League, and if he proves capable of playing there then he belongs up in the Gonzalez/Rutherford area. If you stand back and take a bird's eye view of the profile, this is a 24-year-old who hasn't slugged over .415 in pro ball yet and now occupies a 40-man spot on a club that has several other hitters just like him. <em>(Fall Instructional League)</em>",,19901
,29,Andrew Young,ARI,2B,,2021,40,Low,,27.85,"6' 0""",195,R,R,2016,Draft,STL,3000,Indiana State,"Young is a heavy-footed infielder with thump and viable feel for contact, but rather than projecting him to play a viable second base as I have in the past, he now looks more like a 3B/LF sort, so he slides from the 40+ tier into the 40s this year. Though he does most of his damage on pitches on the inner half, Young has enough barrel control to spoil pitches away from him until he gets something he can square up. When Young connects, he does so with power. Buff and square-shouldered, Young's physicality is a driving component of his power but it's also why he's limited defensively. A 40 role-playing bat is a great outcome for a 37th rounder who signed for $3,000. <em>(Alternate site, MLB)</em>",-6JQesHb26Y,19521
,17,Nick Maton,PHI,SS,MLB,2021,40,Med,,25.0777777,"6' 2""",178,L,R,2017,Draft,PHI,3535400,Lincoln Land JC (IL),"Maton's is a very interesting defensive and statistical profile. He's a lefty bat who can play both middle infield spots (and began playing some third base in 2019), he walks (10% career rate), and he hits the ball in the air a ton (33% career groundball rate), which will help him max out his in-game power. He's also performed at every stop and checks a lot of visual athletic boxes. But the raw power and barrel control are lacking. Maton needs to hunt the right pitches to do damage. I think he'll do that and be a power-over-hit bench infielder. <em>(Alternate site)</em>",ZCny3WKOqrU,21635
,45,Tommy Nance,CHC,SIRP,AAA,2021,40,Low,,30.9916666,"6' 6""",235,R,R,2016,UDFA,CHC,,Santa Clara,"Like Max Bain, Nance is another Indy Ball signee who had a velo spike during the off year, but unlike Bain, whose affiliated career just began this year, Nance has had a longer runway. He signed out of the independent Frontier League early in 2016 and pitched in the middle levels of the Cubs’ system for nearly half a decade before showing way bigger velocity this year. He was 91–94 in 2019 but got up to 97–98 during his single-inning big league debut. 
Nance had three strong relief outings at Triple-A Iowa (combined: 6 IP, 1 H, 1 BB, 10 K) before the call-up. There he was more 94–96 and topping out at 97, really only throwing his mid-80s power slurve apart from the fastball. His heater has big tailing action and is capable of running off the hips of lefty batters and back over the plate. As I wrote regarding Julian Merryweather on the Blue Jays list, just because this guy is 30 doesn't mean he’s not a prospect. He’s rookie-eligible, has roster flexibility, and is under team control the same as any young player. He’s also a pitcher who clearly has immediate big league bullpen utility. The likelihood of age-related decline during his years of team control does complicate where he falls on the FV scale since I care about all six or seven of those years, but teams need to decide how they value a guy like this versus a more traditional prospect, so I will, too. Would you rather have Nance or Anderson Espinoza right now? How about Jay Groome? If either of those younger arms were to end up sitting 97-plus with an upper-80s hammer breaking ball out of the bullpen, we'd think it was a great outcome given what they have dealt with on the way there. Well, Nance is that right now.",,19178
,33,Justin Garza,CLE,SIRP,AAA,2021,40,High,,27.9888888,"5' 10""",170,R,R,2015,Draft,CLE,,Fullerton,"Garza has had a litany of injury issues including a Tommy John, but experienced a velo spike compared to my 2019 notes and moved on the prospect list late in 2021. He was 90-93 and touching 95 in '19, but is now sitting 93-95. Garza has four viable pitches but leans on his hard, curt, upper-80s slider most often. It’s 40 FV stuff with an injury history that might cause one to value him toward the bottom of that FV tier or even round his FV down a little bit, but Garza definitely has big league quality stuff in this velocity band.",,19784
,18,Seby Zavala,CHW,C,AAA,2021,40,Low,,28.55,"6' 0""",215,R,R,2015,Draft,CHW,100000,San Diego State,"Seby spent the year at the alternate site and his report in unchanged, though it's worth noting that the departure of James McCann and the defensive abilities of those left behind (aside from Yasmani Grandal) make it more likely that he sees big league time in 2021. He's going to strike out a lot, so much that it will be detrimental to his offensive output relative to the average big leaguer, but that's true of a lot of backup catchers. Zavala is a viable defensive catcher with above-average raw power, and I think he'd run into as many as 10 homers as a full-season backup. Where he sits amidst a crowded catching situation in Chicago depends on how the org views Mercedes and Collins defensively. He's likely the third catcher during his option years and someone's backup once those expire. <em>(Alternate site)</em>",jLjZc_BROl8,18887
,21,Luke Williams,PHI,3B,AAA,2021,40,Low,,25.6027777,"6' 1""",180,R,R,2015,Draft,PHI,,Dana Hills HS (CA),Williams has backed his way into defensive versatility and has enough bat-to-ball skills to have a consistent bench role.,,19931
,20,Riley Adams,WSN,C,MLB,2021,40,Med,,25.7222222,"6' 4""",225,R,R,2017,Draft,TOR,542000,San Diego,"At a chiseled 6-foot-4, Adams has a rare catcher's build both in terms of sheer size and body composition. This creates some issues for him -- the lever length has led to strikeouts, and Adams can be slow out of his crouch when throwing to second -- but it bolsters confidence in his durability and athletic longevity. I think it's possible for Adams to simplify his swing in a way that looks like what Alec Bohm has done, which is a contact-oriented approach that derives power from the hitter's strength rather than a lot of movement, though Adams doesn't have that kind of natural bat-to-ball ability (if he did and caught, he'd be a top 25 prospect). I have him projected as a bat-first backup and it sounds like he has generated some trade interest. He's part of a very crowded catching situation in Toronto. <em>(Alternate site)</em>",,19864
,40,Nick Mears,PIT,SIRP,MLB,2021,40,Med,,25.4416666,"6' 4""",185,R,R,2018,Draft,PIT,15000,Sacramento JC (CA),"Discovered in the Northwoods League after he slipped under draft radars for various reasons including an early-career TJ, Mears was signed as an undrafted free agent and just a year later reached the upper levels of the minors. He throws really, really hard, and has a vertical slot that creates carry at the top of the zone, and though his curveball lacks huge depth, it does play well with the heater due to its vertical shape. His release inconsistency created serious control issues during his brief 2020 call-up that need to be remedied for Mears to play a regular seventh or eighth inning role. He certainly has the fastball for it, but the other components are not yet there. He's 24, but the developmental track might allow for late growth. <em>(Alternate site, MLB)</em>",,25376
,37,Michael Rucker,CHC,MIRP,AAA,2022,40,Low,,27.8861111,"6' 1""",195,R,R,2016,Draft,CHC,180000,BYU,"Rucker was perhaps the most unlikely pitcher in this system to enjoy a velocity spike. He was an Orioles Rule 5 pick in 2019 and couldn't make the club. Now he's sitting 95-97, has been up to 99, and is bending in a bevy of hard secondary pitches, most often an upper-80s cutter. This is actually Rucker's second sizable velo spike, with both coming deep into his 20s. He commands the slider and a fringe curveball pretty consistently and his delivery is a little funky, which makes him tough for hitters to time initially. His mix plays best in multi-inning relief.",,19454
,57,Eli White,TEX,2B,MLB,2020,35+,Low,,27.7222222,"6' 2""",175,R,R,2016,Draft,TEX,100000,Clemson,"I still have White projected as a low-end multi-positional bench piece, and he has three option years remaining. That roster flexibility combined with his fundamental competence gives him trade value. He once saw time all over the diamond but has more recently been at second base and all three outfield spots. ",7Axn_m04zho,19346
,35,Robert Dugger,SEA,MIRP,AAA,2021,35+,Low,,26.7027777,"6' 2""",198,R,R,2016,Draft,SEA,70000,Texas Tech,"Dugger leans heavily on his breaking ball command to accrue outs, flipping in his mid-70s curveball and low-80s slider as often as he throws his fastball, if not more. His fastball's angle still gives it some utility at the top of the zone, and when hitters have seen a couple slow curves in the at-bat they are vulnerable to the heater at the letters even though Dugger only throws about 91. Pitching backwards with 30-grade velo typically comes with diminishing returns the more the pitcher is seen, so while Dugger has a sixth starter look, he's probably better-suited to work one time through the order in relief. <em>(Alternate site, MLB)</em>",,19191
,50,DJ Peters,TEX,CF,,2021,35+,High,,26.2611111,"6' 6""",225,R,R,2014,Draft,LAD,247500,Western Nevada,"Peters was shrouded by the alternate site this year, so his report is the same. He's another in a long line of strikeout-prone outfielders with game-changing power and speed. Drew Stubbs, Michael Taylor, Carlos Gómez... all are (or were) capable of spectacular plays and displays of power, sometimes for months at a time. Then there are the equally long (seemingly longer) stretches of whiffs and frustration. It's this type of high-variance big leaguer that Peters projects to be. He has huge power, he hits for it in games, and he is a plus runner underway, which makes him capable in center field. On crowded rosters like the Dodgers', players like this often end up spilling over to teams that are willing to take a chance that their tools actualize late, the way Toronto has with Derek Fisher-types. <em>(Alternate site)</em>",,19348
,37,Kean Wong,LAA,2B,,2020,35+,Low,,26.9138888,"5' 11""",190,L,R,2013,Draft,TBR,400000,Waiakea HS (HI),"Even though he's performed in the upper-levels of the minors for years, Wong has bounced around waivers. First a 40-man casualty of Tampa Bay and the Angels before landing in San Francisco, and now back with Los Angeles, Wong's versatility, speed, and contact ability from the left side fit like a glove in a low-impact bench role.",,15994
,34,Nick Gordon,MIN,SS,AAA,2021,35+,Med,,26.3944444,"6' 2""",175,L,R,2014,Draft,MIN,3851000,Olympia HS (FL),"Gordon had a really excellent 2019 statline but neither visual evaluations nor underlying TrackMan data support it. He had a really rough bout with COVID in 2020, so bad he never made it to the alt site. It continued a bizarre career trajectory for a prospect who was once considered a polished defender at short, then later became a mistake-prone second baseman who was selling out for power, and now looks like a fringe role player. <em>(At-home dev)</em>",bXiuMCdQJP4,16337
,28,T.J. Zeuch,STL,SP,AAA,2021,35+,Low,,26.625,"6' 7""",220,R,R,2016,Draft,TOR,2175000,Pittsburgh,"Zeuch doesn't have dominant stuff but he's a keen sequencer with a firm grasp on how best to deploy his pitches to efficiently tally outs. He mostly pitches to contact with a low-90s sinker that has very steep downhill plane thanks to his height and fairly upright delivery. It has helped him generate groundball rates near 60% as a pro. He seems to have ditched his curveball in favor of a new cutter he deployed with great frequency during his best 2020 outing against Baltimore. His walk rates have slipped the last couple of years and his stuff doesn't afford him much margin for error in the zone, so now he looks like more of a spot starter than a consistent backend piece, but if his cutter turns out to be a real weapon then he's back in that backend starter bucket. <em>(Alternate site, MLB)</em>",zBgqGOK79w4,19269
,41,Mitch White,LAD,SIRP,,2021,35+,Med,,27.2166666,"6' 4""",207,R,R,2016,Draft,LAD,590800,Santa Clara,"At times he'll show you three plus pitches, but White has had fluctuations in stuff and missed lots of time with injury, dating back to when he was a college underclassman and had Tommy John. It's been enough of an issue that it colors how I see his trade/prospect value. He's a lightning-in-a-bottle sort who may come up and pitch really well for a stretch, but I'm scared enough of the stuff roller coaster and the health track record to prefer other arms in the org with slightly inferior stuff. He sat 93-95 in his 2020 big league debut innings, mixing two- and four-seamers and two different breaking balls. <em>(Alternate site, MLB)</em>",#NAME?,19225
